Reg_Code,Reg_Name,Dis_Code,Dis_Name,Ward_Code,Ward_Name,Division,PCode,total_both,total_male,total_fema,rural_both,rural_male,urban_both,urban_male,urban_fema,rural_fema,area_km2,status,ward_type,Pop_Den
08,Lindi,05,Ruangwa,101,Likunja,,0805101,8425,4123,4302,8425,4123,0,0,0,4302,99.306727,1,Rural,85
08,Lindi,05,Ruangwa,111,Mnacho,,0805111,6607,3195,3412,6607,3195,0,0,0,3412,143.086891,1,Rural,46
08,Lindi,05,Ruangwa,121,Mandawa,,0805121,13192,6404,6788,13192,6404,0,0,0,6788,212.054261,1,Rural,62
08,Lindi,05,Ruangwa,131,Nambilanje,,0805131,6182,3044,3138,6182,3044,0,0,0,3138,421.870049,1,Rural,15
08,Lindi,05,Ruangwa,141,Chunyu,,0805141,5810,2801,3009,5810,2801,0,0,0,3009,82.098256,1,Rural,71
08,Lindi,05,Ruangwa,151,Mandarawe,,0805151,3796,1807,1989,3796,1807,0,0,0,1989,145.921338,1,Rural,26
08,Lindi,05,Ruangwa,163,Nachingwea,,0805163,8142,3769,4373,4216,1979,3926,1790,2136,2237,21.440561,3,Mixed,380
08,Lindi,05,Ruangwa,171,Matambarale,,0805171,5071,2492,2579,5071,2492,0,0,0,2579,144.183851,1,Rural,35
08,Lindi,05,Ruangwa,181,Chibula,,0805181,2937,1476,1461,2937,1476,0,0,0,1461,183.073888,1,Rural,16
08,Lindi,05,Ruangwa,191,Nandagala,,0805191,5314,2529,2785,5314,2529,0,0,0,2785,44.529675,1,Rural,119
08,Lindi,05,Ruangwa,201,Nanganga,,0805201,4959,2425,2534,4959,2425,0,0,0,2534,89.316940,1,Rural,56
08,Lindi,05,Ruangwa,211,Chinongwe,,0805211,7700,3652,4048,7700,3652,0,0,0,4048,67.669732,1,Rural,114
08,Lindi,06,Lindi Urban,012,Ndoro,,0806012,1836,848,988,0,0,1836,848,988,0,0.103621,2,Urban,17718
08,Lindi,06,Lindi Urban,022,Makonde,,0806022,1091,530,561,0,0,1091,530,561,0,0.158457,2,Urban,6885
08,Lindi,06,Lindi Urban,032,Mikumbi,,0806032,2006,956,1050,0,0,2006,956,1050,0,0.311744,2,Urban,6435
08,Lindi,06,Lindi Urban,042,Mitandi,,0806042,2515,1169,1346,0,0,2515,1169,1346,0,0.171698,2,Urban,14648
08,Lindi,06,Lindi Urban,052,Rahaleo,,0806052,2111,960,1151,0,0,2111,960,1151,0,0.585572,2,Urban,3605
08,Lindi,06,Lindi Urban,062,Mwenge,,0806062,2808,1230,1578,0,0,2808,1230,1578,0,1.254114,2,Urban,2239
08,Lindi,06,Lindi Urban,072,Matopeni,,0806072,3578,1633,1945,0,0,3578,1633,1945,0,1.053156,2,Urban,3397
08,Lindi,06,Lindi Urban,082,Wailes,,0806082,2812,1357,1455,0,0,2812,1357,1455,0,0.949384,2,Urban,2962
08,Lindi,06,Lindi Urban,092,Nachingwea,,0806092,3176,1491,1685,0,0,3176,1491,1685,0,0.878561,2,Urban,3615
08,Lindi,06,Lindi Urban,102,Rasbura,,0806102,6599,3197,3402,0,0,6599,3197,3402,0,66.198496,2,Urban,100
08,Lindi,06,Lindi Urban,112,Mtanda,,0806112,5683,2743,2940,0,0,5683,2743,2940,0,35.648784,2,Urban,159
08,Lindi,06,Lindi Urban,122,Jamhuri,,0806122,6571,3344,3227,0,0,6571,3344,3227,0,67.157531,2,Urban,98
08,Lindi,06,Lindi Urban,132,Msinjahili,,0806132,6391,3045,3346,0,0,6391,3045,3346,0,129.158606,2,Urban,49
08,Lindi,06,Lindi Urban,142,Mingoyo,,0806142,11812,5538,6274,0,0,11812,5538,6274,0,95.358485,2,Urban,124
08,Lindi,06,Lindi Urban,152,Ng'apa,,0806152,7760,3701,4059,0,0,7760,3701,4059,0,94.445157,2,Urban,82
08,Lindi,06,Lindi Urban,162,Tandangongoro,,0806162,3550,1646,1904,0,0,3550,1646,1904,0,170.146281,2,Urban,21
08,Lindi,06,Lindi Urban,172,Chikonji,,0806172,5354,2557,2797,0,0,5354,2557,2797,0,213.514889,2,Urban,25
08,Lindi,06,Lindi Urban,182,Mbanja,,0806182,3188,1580,1608,0,0,3188,1580,1608,0,219.327026,2,Urban,15
09,Mtwara,01,Mtwara Rural,013,Madimba,Ziwani,0901013,13139,6223,6916,11086,5265,2053,958,1095,5821,181.854710,3,Mixed,72
09,Mtwara,01,Mtwara Rural,021,Ziwani,Ziwani,0901021,8919,4342,4577,8919,4342,0,0,0,4577,122.987903,1,Rural,73
09,Mtwara,01,Mtwara Rural,031,Nanguruwe,Ziwani,0901031,6213,2954,3259,6213,2954,0,0,0,3259,105.384023,1,Rural,59
09,Mtwara,01,Mtwara Rural,041,Mahurunga,Kitaya,0901041,8214,3905,4309,8214,3905,0,0,0,4309,153.701002,1,Rural,53
09,Mtwara,01,Mtwara Rural,051,Kitaya,Kitaya,0901051,8542,4074,4468,8542,4074,0,0,0,4468,202.490265,1,Rural,42
09,Mtwara,01,Mtwara Rural,061,Kiromba,Kitaya,0901061,4766,2264,2502,4766,2264,0,0,0,2502,86.930606,1,Rural,55
09,Mtwara,01,Mtwara Rural,071,Njengwa,Nanyamba,0901071,10066,4695,5371,10066,4695,0,0,0,5371,205.175981,1,Rural,49
09,Mtwara,01,Mtwara Rural,081,Nitekela,Nanyamba,0901081,9664,4538,5126,9664,4538,0,0,0,5126,139.210093,1,Rural,69
09,Mtwara,01,Mtwara Rural,093,Nanyamba,Nanyamba,0901093,13320,6139,7181,2024,958,11296,5181,6115,1066,54.450666,3,Mixed,245
09,Mtwara,01,Mtwara Rural,101,Mtiniko,Nanyamba,0901101,7423,3443,3980,7423,3443,0,0,0,3980,173.108096,1,Rural,43
09,Mtwara,01,Mtwara Rural,111,Dihimba,Dihimba,0901111,6911,3265,3646,6911,3265,0,0,0,3646,287.158889,1,Rural,24
09,Mtwara,01,Mtwara Rural,121,Mnima,Dihimba,0901121,12365,5777,6588,12365,5777,0,0,0,6588,290.620646,1,Rural,43
09,Mtwara,01,Mtwara Rural,131,Kitere,Mpapura,0901131,10270,4823,5447,10270,4823,0,0,0,5447,176.802550,1,Rural,58
09,Mtwara,01,Mtwara Rural,141,Ndumbwe,Mpapura,0901141,6232,2883,3349,6232,2883,0,0,0,3349,79.952416,1,Rural,78
09,Mtwara,01,Mtwara Rural,151,Mayanga,Mayanga,0901151,9528,4571,4957,9528,4571,0,0,0,4957,191.567285,1,Rural,50
09,Mtwara,01,Mtwara Rural,161,Naumbu,Mayanga,0901161,9745,4662,5083,9745,4662,0,0,0,5083,132.218187,1,Rural,74
09,Mtwara,01,Mtwara Rural,171,Chawi,Kitaya,0901171,6644,3192,3452,6644,3192,0,0,0,3452,216.719185,1,Rural,31
09,Mtwara,01,Mtwara Rural,181,Namtumbuka,Nanyamba,0901181,8163,3927,4236,8163,3927,0,0,0,4236,145.164053,1,Rural,56
09,Mtwara,01,Mtwara Rural,191,Libobe,Mpapura,0901191,5641,2658,2983,5641,2658,0,0,0,2983,66.401529,1,Rural,85
09,Mtwara,01,Mtwara Rural,201,Mpapura,Mpapura,0901201,4933,2284,2649,4933,2284,0,0,0,2649,79.312808,1,Rural,62
09,Mtwara,01,Mtwara Rural,211,Muungano,Dihimba,0901211,3551,1698,1853,3551,1698,0,0,0,1853,72.753524,1,Rural,49
09,Mtwara,01,Mtwara Rural,221,Mbawala,Ziwani,0901221,8052,3917,4135,8052,3917,0,0,0,4135,160.865210,1,Rural,50
09,Mtwara,01,Mtwara Rural,231,Msanga Mkuu,Ziwani,0901231,10844,5194,5650,10844,5194,0,0,0,5650,84.125278,1,Rural,129
09,Mtwara,01,Mtwara Rural,241,Tangazo,Kitaya,0901241,8751,4134,4617,8751,4134,0,0,0,4617,83.965378,1,Rural,104
09,Mtwara,01,Mtwara Rural,251,Kiyanga,Kitaya,0901251,5065,2435,2630,5065,2435,0,0,0,2630,75.245972,1,Rural,67
09,Mtwara,01,Mtwara Rural,261,Milango Minne,Nanyamba,0901261,16848,7997,8851,16848,7997,0,0,0,8851,54.925129,1,Rural,307
09,Mtwara,01,Mtwara Rural,271,Mbembaleo,Nanyamba,0901271,6125,2898,3227,6125,2898,0,0,0,3227,70.635755,1,Rural,87
09,Mtwara,01,Mtwara Rural,281,Mtimbwilimbwi,Nanyamba,0901281,8232,3894,4338,8232,3894,0,0,0,4338,123.968020,1,Rural,66
09,Mtwara,02,Newala,013,Luchindu,Newala,0902013,20740,9519,11221,2656,1247,18084,8272,9812,1409,59.432166,3,Mixed,349
09,Mtwara,02,Newala,021,Makote,Newala,0902021,9055,4126,4929,9055,4126,0,0,0,4929,40.987757,1,Rural,221
09,Mtwara,02,Newala,031,Nanguruwe,Mkunya,0902031,7413,3483,3930,7413,3483,0,0,0,3930,64.930543,1,Rural,114
09,Mtwara,02,Newala,041,Mkunya,Mkunya,0902041,6363,2970,3393,6363,2970,0,0,0,3393,41.349647,1,Rural,154
09,Mtwara,02,Newala,051,Mcholi I,Mkunya,0902051,11652,5348,6304,11652,5348,0,0,0,6304,94.789966,1,Rural,123
09,Mtwara,02,Newala,061,Namiyonga,Newala,0902061,6365,2884,3481,6365,2884,0,0,0,3481,41.121243,1,Rural,155
09,Mtwara,02,Newala,071,Mnekachi,Newala,0902071,6130,2810,3320,6130,2810,0,0,0,3320,63.240637,1,Rural,97
09,Mtwara,02,Newala,081,Chitekete,Newala,0902081,3920,1839,2081,3920,1839,0,0,0,2081,49.476816,1,Rural,79
09,Mtwara,02,Newala,091,Mnyambe,Chilangala,0902091,7578,3592,3986,7578,3592,0,0,0,3986,129.764256,1,Rural,58
09,Mtwara,02,Newala,101,Chilangala,Chilangala,0902101,9675,4507,5168,9675,4507,0,0,0,5168,255.941717,1,Rural,38
09,Mtwara,02,Newala,111,Mkoma II,Chilangala,0902111,2834,1367,1467,2834,1367,0,0,0,1467,110.611231,1,Rural,26
09,Mtwara,02,Newala,123,Kitangari,Kitangari,0902123,11391,5251,6140,7110,3266,4281,1985,2296,3844,67.193485,3,Mixed,170
09,Mtwara,02,Newala,131,Malatu,Kitangari,0902131,6266,2945,3321,6266,2945,0,0,0,3321,74.840689,1,Rural,84
09,Mtwara,02,Newala,141,Mchemo,Kitangari,0902141,8885,4097,4788,8885,4097,0,0,0,4788,86.023831,1,Rural,103
09,Mtwara,02,Newala,151,Mtopwa,Kitangari,0902151,8477,3820,4657,8477,3820,0,0,0,4657,60.324625,1,Rural,141
09,Mtwara,02,Newala,161,Chiwonga,Kitangari,0902161,5298,2445,2853,5298,2445,0,0,0,2853,64.022908,1,Rural,83
09,Mtwara,02,Newala,171,Maputi,Kitangari,0902171,6421,3070,3351,6421,3070,0,0,0,3351,90.932705,1,Rural,71
09,Mtwara,02,Newala,181,Makukwe,Mkwedu,0902181,6320,2888,3432,6320,2888,0,0,0,3432,44.973165,1,Rural,141
09,Mtwara,02,Newala,191,Mkwedu,Mkwedu,0902191,6436,2981,3455,6436,2981,0,0,0,3455,49.689180,1,Rural,130
09,Mtwara,02,Newala,201,Mcholi II,Mkunya,0902201,6002,2737,3265,6002,2737,0,0,0,3265,43.861066,1,Rural,137
09,Mtwara,02,Newala,213,Mtonya,Newala,0902213,1912,848,1064,0,0,1912,848,1064,0,41.554790,2,Urban,46
09,Mtwara,02,Newala,221,Makonga,Newala,0902221,7892,3575,4317,7892,3575,0,0,0,4317,54.298256,1,Rural,145
09,Mtwara,02,Newala,231,Nakahako,Mkwedu,0902231,4507,2171,2336,4507,2171,0,0,0,2336,70.776198,1,Rural,64
09,Mtwara,02,Newala,241,Chihangu,Chilangala,0902241,5774,2698,3076,5774,2698,0,0,0,3076,67.171530,1,Rural,86
09,Mtwara,02,Newala,251,Nambali,Chilangala,0902251,6295,2880,3415,6295,2880,0,0,0,3415,84.262168,1,Rural,75
09,Mtwara,02,Newala,261,Nandwahi,Kitangari,0902261,6261,2925,3336,6261,2925,0,0,0,3336,70.085141,1,Rural,89
09,Mtwara,02,Newala,271,Mtunguru,Mkwedu,0902271,6047,2723,3324,6047,2723,0,0,0,3324,63.111344,1,Rural,96
09,Mtwara,02,Newala,281,Mdimba MpeleMpele,Mkwedu,0902281,3856,1802,2054,3856,1802,0,0,0,2054,37.429506,1,Rural,103
09,Mtwara,03,Masasi,011,Namatutwe,Lisekese,0903011,14122,6943,7179,14122,6943,0,0,0,7179,659.546003,1,Rural,21
